user,problem,category,date
281,1337,1,336
281,1338,1,337
281,1339,1,338
281,1340,1,339
281,1341,1,340
281,1342,1,341
281,1343,1,342
281,1344,1,343
281,1345,1,344
281,1346,1,345
281,1347,1,346
281,1348,1,347
281,1349,1,348
281,1350,1,349
281,1351,1,350
281,1352,1,351
281,1353,1,352
281,1354,1,353
281,1355,1,354
281,1356,1,355
281,1357,1,356
281,1358,1,357
281,1359,1,358
281,1360,1,359
281,1361,1,360
282,1001,1,000
282,1002,1,001
282,1003,1,002
282,1004,1,003
282,1005,1,004
282,1006,1,005
282,1007,1,006
282,1008,1,007
282,1009,1,008
282,1010,1,009
282,1011,1,010
282,1012,1,011
282,1013,1,012
282,1014,1,013
282,1015,1,014
282,1016,1,015
282,1017,1,016
282,1018,1,017
282,1019,1,018
282,1020,1,019
282,1021,1,020
282,1022,1,021
282,1023,1,022
282,1024,1,023
282,1025,1,024
282,1026,1,025
282,1027,1,026
282,1028,1,027
282,1029,1,028
282,1030,1,029
282,1031,1,030
282,1032,1,031
282,1033,1,032
282,1034,1,033
282,1035,1,034
282,1036,1,035
282,1037,1,036
282,1038,1,037
282,1039,1,038
282,1040,1,039
282,1041,1,040
282,1042,1,041
282,1043,1,042
282,1044,1,043
282,1045,1,044
282,1046,1,045
282,1047,1,046
282,1048,1,047
282,1049,1,048
282,1050,1,049
282,1051,1,050
282,1052,1,051
282,1053,1,052
282,1054,1,053
282,1055,1,054
282,1056,1,055
282,1057,1,056
282,1058,1,057
282,1059,1,058
282,1060,1,059
282,1061,1,060
282,1062,1,061
282,1063,1,062
282,1064,1,063
282,1065,1,064
282,1066,1,065
282,1067,1,066
282,1068,1,067
282,1069,1,068
282,1070,1,069
282,1071,1,070
282,1072,1,071
282,1073,1,072
282,1074,1,073
282,1075,1,074
282,1076,1,075
282,1077,1,076
282,1078,1,077
282,1079,1,078
282,1080,1,079
282,1081,1,080
282,1082,1,081
282,1083,1,082
282,1084,1,083
282,1085,1,084
282,1086,1,085
282,1087,1,086
282,1088,1,087
282,1089,1,088
282,1090,1,089
282,1091,1,090
282,1092,1,091
282,1093,1,092
282,1094,1,093
282,1095,1,094
282,1096,1,095
282,1097,1,096
282,1098,1,097
282,1099,1,098
282,1100,1,099
282,1101,1,100
282,1102,1,101
282,1103,1,102
282,1104,1,103
282,1105,1,104
282,1106,1,105
282,1107,1,106
282,1108,1,107
282,1109,1,108
282,1110,1,109
282,1111,1,110
282,1112,1,111
282,1113,1,112
282,1114,1,113
282,1115,1,114
282,1116,1,115
282,1117,1,116
282,1118,1,117
282,1119,1,118
282,1120,1,119
282,1121,1,120
282,1122,1,121
282,1123,1,122
282,1124,1,123
282,1125,1,124
282,1126,1,125
282,1127,1,126
282,1128,1,127
282,1129,1,128
282,1130,1,129
282,1131,1,130
282,1132,1,131
282,1133,1,132
282,1134,1,133
282,1135,1,134
282,1136,1,135
282,1137,1,136
282,1138,1,137
282,1139,1,138
282,1140,1,139
282,1141,1,140
282,1142,1,141
282,1143,1,142
282,1144,1,143
282,1145,1,144
282,1146,1,145
282,1147,1,146
282,1148,1,147
282,1149,1,148
282,1150,1,149
282,1151,1,150
282,1152,1,151
282,1153,1,152
282,1154,1,153
282,1155,1,154
282,1156,1,155
282,1157,1,156
282,1158,1,157
282,1159,1,158
282,1160,1,159
282,1161,1,160
282,1162,1,161
282,1163,1,162
282,1164,1,163
282,1165,1,164
282,1166,1,165
282,1167,1,166
282,1168,1,167
282,1169,1,168
282,1170,1,169
282,1171,1,170
282,1172,1,171
282,1173,1,172
282,1174,1,173
282,1175,1,174
282,1176,1,175
282,1177,1,176
282,1178,1,177
282,1179,1,178
282,1180,1,179
282,1181,1,180
282,1182,1,181
282,1183,1,182
282,1184,1,183
282,1185,1,184
282,1186,1,185
282,1187,1,186
282,1188,1,187
282,1189,1,188
282,1190,1,189
282,1191,1,190
282,1192,1,191
282,1193,1,192
282,1194,1,193
282,1195,1,194
282,1196,1,195
282,1197,1,196
282,1198,1,197
282,1199,1,198
282,1200,1,199
282,1201,1,200
282,1202,1,201
282,1203,1,202
282,1204,1,203
282,1205,1,204
282,1206,1,205
282,1207,1,206
282,1208,1,207
282,1209,1,208
282,1210,1,209
282,1211,1,210
282,1212,1,211
282,1213,1,212
282,1214,1,213
282,1215,1,214
282,1216,1,215
282,1217,1,216
282,1218,1,217
282,1219,1,218
282,1220,1,219
282,1221,1,220
282,1222,1,221
282,1223,1,222
282,1224,1,223
282,1225,1,224
282,1226,1,225
282,1227,1,226
282,1228,1,227
282,1229,1,228
282,1230,1,229
282,1231,1,230
282,1232,1,231
282,1233,1,232
282,1234,1,233
282,1235,1,234
282,1236,1,235
282,1237,1,236
282,1238,1,237
282,1239,1,238
282,1240,1,239
282,1241,1,240
282,1242,1,241
282,1243,1,242
282,1244,1,243
282,1245,1,244
282,1246,1,245
282,1247,1,246
282,1248,1,247
282,1249,1,248
282,1250,1,249
282,1251,1,250
282,1252,1,251
282,1253,1,252
282,1254,1,253
282,1255,1,254
282,1256,1,255
282,1257,1,256
282,1258,1,257
282,1259,1,258
282,1260,1,259
282,1261,1,260
282,1262,1,261
282,1263,1,262
282,1264,1,263
282,1265,1,264
282,1266,1,265
282,1267,1,266
282,1268,1,267
282,1269,1,268
282,1270,1,269
282,1271,1,270
282,1272,1,271
282,1273,1,272
282,1274,1,273
282,1275,1,274
282,1276,1,275
282,1277,1,276
282,1278,1,277
282,1279,1,278
282,1280,1,279
282,1281,1,280
282,1282,1,281
282,1283,1,282
282,1284,1,283
282,1285,1,284
282,1286,1,285
282,1287,1,286
282,1288,1,287
282,1289,1,288
282,1290,1,289
282,1291,1,290
282,1292,1,291
282,1293,1,292
282,1294,1,293
282,1295,1,294
282,1296,1,295
282,1297,1,296
282,1298,1,297
282,1299,1,298
282,1300,1,299
282,1301,1,300
282,1302,1,301
282,1303,1,302
282,1304,1,303
282,1305,1,304
282,1306,1,305
282,1307,1,306
282,1308,1,307
282,1309,1,308
282,1310,1,309
282,1311,1,310
282,1312,1,311
282,1313,1,312
282,1314,1,313
282,1315,1,314
283,1001,1,000
283,1002,1,001
283,1003,1,002
283,1004,1,003
283,1005,1,004
283,1006,1,005
283,1007,1,006
283,1008,1,007
283,1009,1,008
283,1010,1,009
283,1011,1,010
283,1012,1,011
283,1013,1,012
283,1014,1,013
283,1015,1,014
283,1016,1,015
283,1017,1,016
283,1018,1,017
283,1019,1,018
283,1020,1,019
283,1021,1,020
283,1022,1,021
283,1023,1,022
283,1024,1,023
283,1025,1,024
283,1026,1,025
283,1027,1,026
283,1028,1,027
283,1029,1,028
283,1030,1,029
283,1031,1,030
283,1032,1,031
283,1033,1,032
283,1034,1,033
283,1035,1,034
283,1036,1,035
283,1037,1,036
283,1038,1,037
283,1039,1,038
283,1040,1,039
283,1041,1,040
283,1042,1,041
283,1043,1,042
283,1044,1,043
283,1045,1,044
283,1046,1,045
283,1047,1,046
283,1048,1,047
283,1049,1,048
283,1050,1,049
283,1051,1,050
283,1052,1,051
283,1053,1,052
283,1054,1,053
283,1055,1,054
283,1056,1,055
283,1057,1,056
283,1058,1,057
283,1059,1,058
283,1060,1,059
283,1061,1,060
283,1062,1,061
283,1063,1,062
283,1064,1,063
283,1065,1,064
283,1066,1,065
283,1067,1,066
283,1068,1,067
283,1069,1,068
283,1070,1,069
283,1071,1,070
283,1072,1,071
283,1073,1,072
283,1074,1,073
283,1075,1,074
283,1076,1,075
283,1077,1,076
283,1078,1,077
283,1079,1,078
283,1080,1,079
283,1081,1,080
283,1082,1,081
283,1083,1,082
283,1084,1,083
283,1085,1,084
283,1086,1,085
283,1087,1,086
283,1088,1,087
283,1089,1,088
283,1090,1,089
283,1091,1,090
283,1092,1,091
283,1093,1,092
283,1094,1,093
283,1095,1,094
283,1096,1,095
283,1097,1,096
283,1098,1,097
283,1099,1,098
283,1100,1,099
283,1101,1,100
283,1102,1,101
283,1103,1,102
283,1104,1,103
283,1105,1,104
283,1106,1,105
283,1107,1,106
283,1108,1,107
283,1109,1,108
283,1110,1,109
283,1111,1,110
283,1112,1,111
283,1113,1,112
283,1114,1,113
283,1115,1,114
283,1116,1,115
283,1117,1,116
283,1118,1,117
283,1119,1,118
283,1120,1,119
283,1121,1,120
283,1122,1,121
283,1123,1,122
283,1124,1,123
283,1125,1,124
283,1126,1,125
283,1127,1,126
283,1128,1,127
283,1129,1,128
283,1130,1,129
283,1131,1,130
283,1132,1,131
283,1133,1,132
283,1134,1,133
283,1135,1,134
283,1136,1,135
283,1137,1,136
283,1138,1,137
283,1139,1,138
283,1140,1,139
283,1141,1,140
283,1142,1,141
283,1143,1,142
283,1144,1,143
283,1145,1,144
283,1146,1,145
283,1147,1,146
283,1148,1,147
283,1149,1,148
283,1150,1,149
283,1151,1,150
283,1152,1,151
283,1153,1,152
283,1154,1,153
283,1155,1,154
283,1156,1,155
283,1157,1,156
283,1158,1,157
283,1159,1,158
283,1160,1,159
283,1161,1,160
283,1162,1,161
283,1163,1,162
283,1164,1,163
283,1165,1,164
283,1166,1,165
283,1167,1,166
283,1168,1,167
283,1169,1,168
283,1170,1,169
283,1171,1,170
283,1172,1,171
283,1173,1,172
283,1174,1,173
283,1175,1,174
283,1176,1,175
283,1177,1,176
283,1178,1,177
283,1179,1,178
283,1180,1,179
283,1181,1,180
283,1182,1,181
283,1183,1,182
283,1184,1,183
283,1185,1,184
283,1186,1,185
283,1187,1,186
283,1188,1,187
283,1189,1,188
283,1190,1,189
283,1191,1,190
283,1192,1,191
283,1193,1,192
283,1194,1,193
283,1195,1,194
283,1196,1,195
283,1197,1,196
283,1198,1,197
283,1199,1,198
283,1200,1,199
283,1201,1,200
283,1202,1,201
283,1203,1,202
283,1204,1,203
283,1205,1,204
283,1206,1,205
283,1207,1,206
283,1208,1,207
283,1209,1,208
283,1210,1,209
283,1211,1,210
283,1212,1,211
283,1213,1,212
284,1001,1,000
284,1002,1,001
284,1003,1,002
284,1004,1,003
284,1005,1,004
284,1006,1,005
284,1007,1,006
284,1008,1,007
284,1009,1,008
284,1010,1,009
284,1011,1,010
284,1012,1,011
284,1013,1,012
284,1014,1,013
284,1015,1,014
284,1016,1,015
284,1017,1,016
284,1018,1,017
284,1019,1,018
284,1020,1,019
284,1021,1,020
284,1022,1,021
284,1023,1,022
284,1024,1,023
284,1025,1,024
284,1026,1,025
284,1027,1,026
284,1028,1,027
284,1029,1,028
284,1030,1,029
284,1031,1,030
284,1032,1,031
284,1033,1,032
284,1034,1,033
284,1035,1,034
284,1036,1,035
284,1037,1,036
284,1038,1,037
284,1039,1,038
284,1040,1,039
284,1041,1,040
284,1042,1,041
284,1043,1,042
284,1044,1,043
284,1045,1,044
284,1046,1,045
284,1047,1,046
284,1048,1,047
284,1049,1,048
284,1050,1,049
284,1051,1,050
284,1052,1,051
284,1053,1,052
284,1054,1,053
284,1055,1,054
284,1056,1,055
284,1057,1,056
284,1058,1,057
284,1059,1,058
284,1060,1,059
284,1061,1,060
284,1062,1,061
284,1063,1,062
284,1064,1,063
284,1065,1,064
284,1066,1,065
284,1067,1,066
284,1068,1,067
284,1069,1,068
284,1070,1,069
284,1071,1,070
284,1072,1,071
284,1073,1,072
284,1074,1,073
284,1075,1,074
284,1076,1,075
284,1077,1,076
284,1078,1,077
284,1079,1,078
284,1080,1,079
284,1081,1,080
284,1082,1,081
284,1083,1,082
284,1084,1,083
284,1085,1,084
284,1086,1,085
284,1087,1,086
284,1088,1,087
284,1089,1,088
284,1090,1,089
284,1091,1,090
284,1092,1,091
284,1093,1,092
284,1094,1,093
284,1095,1,094
284,1096,1,095
284,1097,1,096
284,1098,1,097
284,1099,1,098
284,1100,1,099
284,1101,1,100
284,1102,1,101
284,1103,1,102
284,1104,1,103
284,1105,1,104
284,1106,1,105
284,1107,1,106
284,1108,1,107
284,1109,1,108
284,1110,1,109
284,1111,1,110
284,1112,1,111
284,1113,1,112
284,1114,1,113
284,1115,1,114
284,1116,1,115
284,1117,1,116
284,1118,1,117
284,1119,1,118
284,1120,1,119
284,1121,1,120
284,1122,1,121
284,1123,1,122
284,1124,1,123
284,1125,1,124
284,1126,1,125
284,1127,1,126
284,1128,1,127
284,1129,1,128
284,1130,1,129
284,1131,1,130
284,1132,1,131
284,1133,1,132
284,1134,1,133
284,1135,1,134
284,1136,1,135
284,1137,1,136
284,1138,1,137
284,1139,1,138
284,1140,1,139
284,1141,1,140
284,1142,1,141
284,1143,1,142
284,1144,1,143
284,1145,1,144
284,1146,1,145
284,1147,1,146
284,1148,1,147
284,1149,1,148
284,1150,1,149
284,1151,1,150
284,1152,1,151
284,1153,1,152
284,1154,1,153
284,1155,1,154
284,1156,1,155
284,1157,1,156
284,1158,1,157
284,1159,1,158
284,1160,1,159
284,1161,1,160
284,1162,1,161
284,1163,1,162
284,1164,1,163
284,1165,1,164
284,1166,1,165
284,1167,1,166
284,1168,1,167
284,1169,1,168
284,1170,1,169
284,1171,1,170
284,1172,1,171
284,1173,1,172
284,1174,1,173
284,1175,1,174
284,1176,1,175
284,1177,1,176
284,1178,1,177
284,1179,1,178
284,1180,1,179
284,1181,1,180
284,1182,1,181
284,1183,1,182
284,1184,1,183
284,1185,1,184
284,1186,1,185
284,1187,1,186
284,1188,1,187
284,1189,1,188
284,1190,1,189
284,1191,1,190
284,1192,1,191
284,1193,1,192
284,1194,1,193
284,1195,1,194
284,1196,1,195
284,1197,1,196
284,1198,1,197
284,1199,1,198
284,1200,1,199
284,1201,1,200
284,1202,1,201
284,1203,1,202
284,1204,1,203
284,1205,1,204
284,1206,1,205
284,1207,1,206
284,1208,1,207
284,1209,1,208
284,1210,1,209
284,1211,1,210
284,1212,1,211
284,1213,1,212
284,1214,1,213
284,1215,1,214
284,1216,1,215
284,1217,1,216
284,1218,1,217
284,1219,1,218
284,1220,1,219
284,1221,1,220
284,1222,1,221
284,1223,1,222
284,1224,1,223
284,1225,1,224
284,1226,1,225
284,1227,1,226
284,1228,1,227
284,1229,1,228
284,1230,1,229
284,1231,1,230
284,1232,1,231
284,1233,1,232
284,1234,1,233
284,1235,1,234
284,1236,1,235
284,1237,1,236
284,1238,1,237
284,1239,1,238
284,1240,1,239
284,1241,1,240
284,1242,1,241
284,1243,1,242
284,1244,1,243
284,1245,1,244
284,1246,1,245
284,1247,1,246
284,1248,1,247
284,1249,1,248
284,1250,1,249
284,1251,1,250
284,1252,1,251
284,1253,1,252
284,1254,1,253
284,1255,1,254
284,1256,1,255
284,1257,1,256
284,1258,1,257
284,1259,1,258
284,1260,1,259
284,1261,1,260
284,1262,1,261
284,1263,1,262
284,1264,1,263
284,1265,1,264
284,1266,1,265
284,1267,1,266
284,1268,1,267
284,1269,1,268
284,1270,1,269
284,1271,1,270
284,1272,1,271
284,1273,1,272
284,1274,1,273
284,1275,1,274
284,1276,1,275
284,1277,1,276
284,1278,1,277
284,1279,1,278
284,1280,1,279
284,1281,1,280
284,1282,1,281
284,1283,1,282
284,1284,1,283
284,1285,1,284
284,1286,1,285
284,1287,1,286
284,1288,1,287
284,1289,1,288
284,1290,1,289
284,1291,1,290
284,1292,1,291
284,1293,1,292
284,1294,1,293
284,1295,1,294
284,1296,1,295
284,1297,1,296
284,1298,1,297
284,1299,1,298
284,1300,1,299
284,1301,1,300
284,1302,1,301
284,1303,1,302
284,1304,1,303
284,1305,1,304
284,1306,1,305
284,1307,1,306
284,1308,1,307
284,1309,1,308
284,1310,1,309
284,1311,1,310
284,1312,1,311
284,1313,1,312
284,1314,1,313
284,1315,1,314
284,1316,1,315
284,1317,1,316
284,1318,1,317
284,1319,1,318
284,1320,1,319
284,1321,1,320
284,1322,1,321
284,1323,1,322
284,1324,1,323
284,1325,1,324
284,1326,1,325
284,1327,1,326
284,1328,1,327
284,1329,1,328
284,1330,1,329
284,1331,1,330
284,1332,1,331
284,1333,1,332
284,1334,1,333
284,1335,1,334
284,1336,1,335
284,1337,1,336
284,1338,1,337
284,1339,1,338
284,1340,1,339
284,1341,1,340
284,1342,1,341
284,1343,1,342
284,1344,1,343
284,1345,1,344
284,1346,1,345
284,1347,1,346
284,1348,1,347
284,1349,1,348
284,1350,1,349
284,1351,1,350
284,1352,1,351
284,1353,1,352
284,1354,1,353
284,1355,1,354
284,1356,1,355
284,1357,1,356
284,1358,1,357
284,1359,1,358
284,1360,1,359
284,1361,1,360
284,1362,1,361
284,1363,1,362
284,1364,1,363
284,1365,1,364
284,1366,1,365
284,1367,1,366
284,1368,1,367
284,1369,1,368
284,1370,1,369
284,1371,1,370
284,1372,1,371
284,1373,1,372
284,1374,1,373
284,1375,1,374
284,1376,1,375
284,1377,1,376
284,1378,1,377
284,1379,1,378
284,1380,1,379
284,1381,1,380
284,1382,1,381
284,1383,1,382
284,1384,1,383
284,1385,1,384
284,1386,1,385
284,1387,1,386
284,1388,1,387
284,1389,1,388
284,1390,1,389
284,1391,1,390
284,1392,1,391
284,1393,1,392
284,1394,1,393
284,1395,1,394
284,1396,1,395
284,1397,1,396
284,1398,1,397
284,1399,1,398
284,1400,1,399
284,1401,1,400
284,1402,1,401
284,1403,1,402
284,1404,1,403
284,1405,1,404
284,1406,1,405
284,1407,1,406
284,1408,1,407
284,1409,1,408
284,1410,1,409
284,1411,1,410
284,1412,1,411
284,1413,1,412
285,1001,1,000
285,1002,1,001
285,1003,1,002
285,1004,1,003
285,1005,1,004
285,1006,1,005
285,1007,1,006
285,1008,1,007
285,1009,1,008
285,1010,1,009
285,1011,1,010
285,1012,1,011
285,1013,1,012
285,1014,1,013
285,1015,1,014
285,1016,1,015
285,1017,1,016
285,1018,1,017
285,1019,1,018
285,1020,1,019
285,1021,1,020
285,1022,1,021
285,1023,1,022
285,1024,1,023
285,1025,1,024
285,1026,1,025
285,1027,1,026
285,1028,1,027
285,1029,1,028
285,1030,1,029
285,1031,1,030
285,1032,1,031
285,1033,1,032
285,1034,1,033
285,1035,1,034
285,1036,1,035
285,1037,1,036
285,1038,1,037
285,1039,1,038
285,1040,1,039
285,1041,1,040
285,1042,1,041
285,1043,1,042
285,1044,1,043
285,1045,1,044
285,1046,1,045
285,1047,1,046
285,1048,1,047
285,1049,1,048
285,1050,1,049
285,1051,1,050
285,1052,1,051
285,1053,1,052
285,1054,1,053
285,1055,1,054
285,1056,1,055
285,1057,1,056
285,1058,1,057
285,1059,1,058
285,1060,1,059
285,1061,1,060
285,1062,1,061
285,1063,1,062
285,1064,1,063
285,1065,1,064
285,1066,1,065
285,1067,1,066
285,1068,1,067
285,1069,1,068
285,1070,1,069
285,1071,1,070
285,1072,1,071
285,1073,1,072
285,1074,1,073
285,1075,1,074
285,1076,1,075
285,1077,1,076
285,1078,1,077
285,1079,1,078
285,1080,1,079
285,1081,1,080
285,1082,1,081
285,1083,1,082
285,1084,1,083
285,1085,1,084
285,1086,1,085
285,1087,1,086
285,1088,1,087
285,1089,1,088
285,1090,1,089
285,1091,1,090
285,1092,1,091
285,1093,1,092
285,1094,1,093
285,1095,1,094
285,1096,1,095
285,1097,1,096
285,1098,1,097
285,1099,1,098
285,1100,1,099
285,1101,1,100
285,1102,1,101
285,1103,1,102
285,1104,1,103
285,1105,1,104
285,1106,1,105
285,1107,1,106
285,1108,1,107
285,1109,1,108
285,1110,1,109
285,1111,1,110
285,1112,1,111
285,1113,1,112
285,1114,1,113
285,1115,1,114
285,1116,1,115
285,1117,1,116
285,1118,1,117
285,1119,1,118
285,1120,1,119
285,1121,1,120
285,1122,1,121
285,1123,1,122
285,1124,1,123
285,1125,1,124
285,1126,1,125
285,1127,1,126
285,1128,1,127
285,1129,1,128
285,1130,1,129
285,1131,1,130
285,1132,1,131
285,1133,1,132
285,1134,1,133
285,1135,1,134
285,1136,1,135
285,1137,1,136
285,1138,1,137
285,1139,1,138
285,1140,1,139
285,1141,1,140
285,1142,1,141
285,1143,1,142
285,1144,1,143
285,1145,1,144
285,1146,1,145
285,1147,1,146
285,1148,1,147
285,1149,1,148
285,1150,1,149
285,1151,1,150
285,1152,1,151
285,1153,1,152
285,1154,1,153
285,1155,1,154
285,1156,1,155
285,1157,1,156
285,1158,1,157
285,1159,1,158
285,1160,1,159
285,1161,1,160
285,1162,1,161
285,1163,1,162
285,1164,1,163
285,1165,1,164
285,1166,1,165
285,1167,1,166
285,1168,1,167
285,1169,1,168
285,1170,1,169
285,1171,1,170
285,1172,1,171
285,1173,1,172
285,1174,1,173
285,1175,1,174
285,1176,1,175
285,1177,1,176
285,1178,1,177
285,1179,1,178
285,1180,1,179
285,1181,1,180
285,1182,1,181
285,1183,1,182
285,1184,1,183
285,1185,1,184
285,1186,1,185
285,1187,1,186
285,1188,1,187
285,1189,1,188
285,1190,1,189
285,1191,1,190
285,1192,1,191
285,1193,1,192
285,1194,1,193
285,1195,1,194
285,1196,1,195
285,1197,1,196
285,1198,1,197
285,1199,1,198
285,1200,1,199
285,1201,1,200
285,1202,1,201
285,1203,1,202
285,1204,1,203
285,1205,1,204
285,1206,1,205
285,1207,1,206
285,1208,1,207
285,1209,1,208
285,1210,1,209
285,1211,1,210
285,1212,1,211
285,1213,1,212
285,1214,1,213
285,1215,1,214
285,1216,1,215
285,1217,1,216
285,1218,1,217
285,1219,1,218
285,1220,1,219
285,1221,1,220
285,1222,1,221
285,1223,1,222
285,1224,1,223
285,1225,1,224
285,1226,1,225
285,1227,1,226
285,1228,1,227
285,1229,1,228
285,1230,1,229
285,1231,1,230
285,1232,1,231
285,1233,1,232
285,1234,1,233
285,1235,1,234
285,1236,1,235
285,1237,1,236
285,1238,1,237
285,1239,1,238
285,1240,1,239
285,1241,1,240
285,1242,1,241
285,1243,1,242
285,1244,1,243
285,1245,1,244
285,1246,1,245
285,1247,1,246
285,1248,1,247
285,1249,1,248
285,1250,1,249
285,1251,1,250
285,1252,1,251
285,1253,1,252
285,1254,1,253
285,1255,1,254
285,1256,1,255
285,1257,1,256
285,1258,1,257
285,1259,1,258
285,1260,1,259
285,1261,1,260
285,1262,1,261
285,1263,1,262
285,1264,1,263
285,1265,1,264
285,1266,1,265
285,1267,1,266
285,1268,1,267
286,1001,1,000
286,1002,1,001
286,1003,1,002
286,1004,1,003
286,1005,1,004
286,1006,1,005
286,1007,1,006
286,1008,1,007
286,1009,1,008
286,1010,1,009
286,1011,1,010
286,1012,1,011
286,1013,1,012
286,1014,1,013
286,1015,1,014
286,1016,1,015
286,1017,1,016
286,1018,1,017
286,1019,1,018
286,1020,1,019
286,1021,1,020
286,1022,1,021
286,1023,1,022
286,1024,1,023
286,1025,1,024
286,1026,1,025
286,1027,1,026
286,1028,1,027
286,1029,1,028
286,1030,1,029
286,1031,1,030
286,1032,1,031
286,1033,1,032
286,1034,1,033
286,1035,1,034
286,1036,1,035
286,1037,1,036
286,1038,1,037
286,1039,1,038
286,1040,1,039
286,1041,1,040
286,1042,1,041
286,1043,1,042
286,1044,1,043
286,1045,1,044
286,1046,1,045
286,1047,1,046
286,1048,1,047
286,1049,1,048
286,1050,1,049
286,1051,1,050
286,1052,1,051
286,1053,1,052
286,1054,1,053
286,1055,1,054
286,1056,1,055
286,1057,1,056
286,1058,1,057
286,1059,1,058
286,1060,1,059
286,1061,1,060
286,1062,1,061
286,1063,1,062
286,1064,1,063
286,1065,1,064
286,1066,1,065
286,1067,1,066
286,1068,1,067
286,1069,1,068
286,1070,1,069
286,1071,1,070
286,1072,1,071
286,1073,1,072
286,1074,1,073
286,1075,1,074
286,1076,1,075
286,1077,1,076
286,1078,1,077
286,1079,1,078
286,1080,1,079
286,1081,1,080
286,1082,1,081
286,1083,1,082
286,1084,1,083
286,1085,1,084
286,1086,1,085
286,1087,1,086
286,1088,1,087
286,1089,1,088
286,1090,1,089
286,1091,1,090
286,1092,1,091
286,1093,1,092
286,1094,1,093
286,1095,1,094
286,1096,1,095
286,1097,1,096
286,1098,1,097
286,1099,1,098
286,1100,1,099
286,1101,1,100
286,1102,1,101
286,1103,1,102
286,1104,1,103
286,1105,1,104
286,1106,1,105
286,1107,1,106
286,1108,1,107
286,1109,1,108
286,1110,1,109
286,1111,1,110
286,1112,1,111
286,1113,1,112
286,1114,1,113
286,1115,1,114
286,1116,1,115
286,1117,1,116
286,1118,1,117
286,1119,1,118
286,1120,1,119
286,1121,1,120
286,1122,1,121
286,1123,1,122
286,1124,1,123
286,1125,1,124
286,1126,1,125
286,1127,1,126
286,1128,1,127
286,1129,1,128
286,1130,1,129
286,1131,1,130
286,1132,1,131
286,1133,1,132
286,1134,1,133
286,1135,1,134
286,1136,1,135
286,1137,1,136
286,1138,1,137
286,1139,1,138
286,1140,1,139
286,1141,1,140
286,1142,1,141
286,1143,1,142
286,1144,1,143
286,1145,1,144
286,1146,1,145
286,1147,1,146
286,1148,1,147
286,1149,1,148
286,1150,1,149
286,1151,1,150
286,1152,1,151
286,1153,1,152
286,1154,1,153
286,1155,1,154
286,1156,1,155
286,1157,1,156
286,1158,1,157
286,1159,1,158
286,1160,1,159
286,1161,1,160
286,1162,1,161
286,1163,1,162
286,1164,1,163
286,1165,1,164
286,1166,1,165
286,1167,1,166
286,1168,1,167
286,1169,1,168
286,1170,1,169
286,1171,1,170
286,1172,1,171
286,1173,1,172
286,1174,1,173
286,1175,1,174
286,1176,1,175
286,1177,1,176
286,1178,1,177
286,1179,1,178
286,1180,1,179
286,1181,1,180
286,1182,1,181
286,1183,1,182
286,1184,1,183
286,1185,1,184
286,1186,1,185
286,1187,1,186
286,1188,1,187
286,1189,1,188
286,1190,1,189
286,1191,1,190
286,1192,1,191
286,1193,1,192
286,1194,1,193
286,1195,1,194
286,1196,1,195
286,1197,1,196
286,1198,1,197
286,1199,1,198
286,1200,1,199
286,1201,1,200
286,1202,1,201
286,1203,1,202
286,1204,1,203
286,1205,1,204
286,1206,1,205
286,1207,1,206
286,1208,1,207
286,1209,1,208
286,1210,1,209
286,1211,1,210
286,1212,1,211
286,1213,1,212
286,1214,1,213
286,1215,1,214
286,1216,1,215
286,1217,1,216
286,1218,1,217
286,1219,1,218
286,1220,1,219
286,1221,1,220
286,1222,1,221
286,1223,1,222
286,1224,1,223
286,1225,1,224
286,1226,1,225
286,1227,1,226
286,1228,1,227
286,1229,1,228
286,1230,1,229
286,1231,1,230
286,1232,1,231
286,1233,1,232
286,1234,1,233
286,1235,1,234
286,1236,1,235
286,1237,1,236
286,1238,1,237
286,1239,1,238
286,1240,1,239
286,1241,1,240
286,1242,1,241
286,1243,1,242
286,1244,1,243
286,1245,1,244
286,1246,1,245
286,1247,1,246
286,1248,1,247
286,1249,1,248
286,1250,1,249
286,1251,1,250
286,1252,1,251
286,1253,1,252
286,1254,1,253
286,1255,1,254
286,1256,1,255
286,1257,1,256
286,1258,1,257
286,1259,1,258
286,1260,1,259
286,1261,1,260
286,1262,1,261
286,1263,1,262
286,1264,1,263
286,1265,1,264
286,1266,1,265
286,1267,1,266
286,1268,1,267
286,1269,1,268
286,1270,1,269
286,1271,1,270
287,1001,1,000
287,1002,1,001
287,1003,1,002
287,1004,1,003
287,1005,1,004
287,1006,1,005
287,1007,1,006
287,1008,1,007
287,1009,1,008
287,1010,1,009
287,1011,1,010
287,1012,1,011
287,1013,1,012
287,1014,1,013
287,1015,1,014
287,1016,1,015
287,1017,1,016
287,1018,1,017
287,1019,1,018
287,1020,1,019
287,1021,1,020
287,1022,1,021
287,1023,1,022
287,1024,1,023
287,1025,1,024
287,1026,1,025
287,1027,1,026
287,1028,1,027
287,1029,1,028
287,1030,1,029
287,1031,1,030
287,1032,1,031
287,1033,1,032
287,1034,1,033
287,1035,1,034
287,1036,1,035
287,1037,1,036
287,1038,1,037
287,1039,1,038
287,1040,1,039
287,1041,1,040
287,1042,1,041
287,1043,1,042
287,1044,1,043
287,1045,1,044
287,1046,1,045
287,1047,1,046
287,1048,1,047
287,1049,1,048
